POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Honda Center,Disneyland Resort VIP Tours,"1313 Disneyland Drive, Anaheim, CA 92803",2.7,4.05
Honda Center,Legends Craft Brewery,"1301 S Lewis St, Anaheim, CA 92805-6431",1.4,2.1
Honda Center,World of Disney,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",2.7,4.05
Honda Center,Anaheim Indoor Marketplace,"1440 S Anaheim Blvd, Anaheim, CA 92805-6213",1.6,2.4
Honda Center,K1 Speed Anaheim,"1000 N Edward Ct, Anaheim, CA 92806-2601",2.8,4.2
Disneyland Monorail,Magic and Wine Theater With David Minkin,"900 S Disneyland Dr Anaheim Majestic Garden Hotel, Anaheim, CA 92802-1844",2,3
Disneyland Monorail,Fireworks at Disneyland Park,"1313 Disneyland Drive, Anaheim, CA",3.333333333,5
Disneyland Monorail,Disneyland Park,"1313 Disneyland Dr, Anaheim, CA 92802",5.333333333,8
Disneyland Monorail,Star Wars: Galaxy’s Edge,"1313 Disneyland Dr., Anaheim, CA 92802",3.333333333,5
Disneyland Monorail,Goofy's Playhouse,"1313 Disneyland Drive Mickey's Toontown, Anaheim, CA",3.333333333,5
Disneyland Monorail,Donald's Boat,"1313 Disneyland Drive Mickey's Toontown, Anaheim, CA",3.333333333,5
Disneyland Monorail,Tarzan's Treehouse,"1313 Disneyland Drive Adventureland, Anaheim, CA",6,9
Disneyland Monorail,The Disney Gallery,"1313 Disneyland Drive Main Street, U.S.A., Anaheim, CA",7.333333333,11
Disneyland Monorail,Downtown Disney District,"Disneyland Dr at Katella Ave, Anaheim, CA 92804",8,12
Disneyland Monorail,Best Coast Tours - Orange County,"23000 Newport Coast Dr, Newport Coast, CA 92657 30801 S Coast Hwy, Laguna Beach, CA 92651, Anaheim, CA 92802",1,1.5
Disneyland Monorail,Guardians of the Galaxy – Mission: BREAKOUT!,"1313 Disneyland Dr, Anaheim, CA 92802",10.66666667,16
Disneyland Monorail,Redwood Creek Challenge Trail,"1313 Disneyland Drive Grizzly Peak, Anaheim, CA",10,15
Disneyland Monorail,Luigi's Rollickin' Roadsters,"1313 Disneyland Drive in California Adventure Park, in CarsLand, Anaheim, CA 92802",11.33333333,17
Disneyland Monorail,The Dinner Detective Murder Mystery Dinner Show - Orange County,"1221 S Harbor Blvd Four Points by Sheraton Anaheim, Anaheim, CA 92805-6004",5.333333333,8
Disneyland Monorail,Anaheim Packing District,"440 S Anaheim Blvd Corner of Santa Ana Blvd & Anaheim Blvd, Anaheim, CA 92805-7714",1.2,1.8
Disneyland Monorail,World of Disney,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8.666666667,13
Disneyland Monorail,Anaheim Convention Center,"800 W Katella Ave, Anaheim, CA 92802-3496",1.2,1.8
Disneyland Monorail,The Lego Store,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Disneyland Monorail,Ridemakerz,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Disneyland Monorail,Sephora,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Disneyland Monorail,Build-A-Bear Workshop,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8.666666667,13
Disneyland Monorail,WonderGround Gallery,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8.666666667,13
Disneyland Monorail,Fossil,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Disneyland Monorail,Disney Vault 28,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Disneyland Monorail,Rainforest Cafe Retail Shopping Village,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8.666666667,13
Disneyland Monorail,Sanuk,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Disneyland Monorail,Pearl Factory,"1580 S Disneyland Dr, Anaheim, CA 92802-2294",8,12
Little Tokyo,Japanese American National Museum,"369 E 1st St Little Tokyo, Los Angeles, CA 90012-3901",2,3
Little Tokyo,East West Players,"120 Judge John Aiso St, Los Angeles, CA 90012-3852",2,3
Little Tokyo,Fugetsu-Do,"315 E 1st St, Los Angeles, CA 90012-3901",2,3
Little Tokyo,Go For Broke NEC,"355 E 1st St #200, Los Angeles, CA 90012-3901",2,3
Little Tokyo,Molecule Man Sculpture,"E Temple Street Ca 90012, Los Angeles, CA",2,3
Little Tokyo,Koyasan Buddhist Temple,"342 E 1st St In Little Tokyo, Los Angeles, CA 90012-3984",2.666666667,4
Little Tokyo,Nirvana Sports Bar & Grill,"314 E 1st St, Los Angeles, CA 90012-3902",2.666666667,4
Little Tokyo,LA Cycle Tours,"Los Angeles, CA",4,6
Little Tokyo,Tokyo Beat,"319 E 2nd St Ste 205, Los Angeles, CA 90012-4250",2.666666667,4
Little Tokyo,Izakaya & BAR Fu-ga,"111 S San Pedro St, Los Angeles, CA 90012-3806",3.333333333,5
Little Tokyo,City Hall,"200 N. Spring St. between First and Temple, Los Angeles, CA 90012-4801",5.333333333,8
Little Tokyo,Union Station,"800 N Alameda St Downtown, Los Angeles, CA 90012-2177",5.333333333,8
Little Tokyo,Parker Center,"150 N Los Angeles St, Los Angeles, CA 90012-3302",2.666666667,4
Little Tokyo,Angel City Brewery,"216 S Alameda St, Los Angeles, CA 90012-4201",4.666666667,7
Little Tokyo,El Pueblo de Los Angeles,"Macy, Alameda, Spring and Arcadia streets, Los Angeles, CA 90012-2932",5.333333333,8
Little Tokyo,Blue Whale,"123 Astronaut E S Onizuka St Ste 301, Los Angeles, CA 90012-3833",3.333333333,5
Little Tokyo,"The Latino Museum of History, Art and Culture","201 N Los Angeles St, Los Angeles, CA 90012-3307",3.333333333,5
Little Tokyo,Triforium Sculpture,"Fletcher Bowron Square Ca 90012, Los Angeles, CA",3.333333333,5
Little Tokyo,Wolf and Crane Bar,"366 E 2nd St, Los Angeles, CA 90012-4203",3.333333333,5
Little Tokyo,Boomtown Brewery,"700 Jackson St, Los Angeles, CA 90012-3443",4,6
Little Tokyo,Six Taste,"Los Angeles, CA",11.33333333,17
Little Tokyo,Avila Adobe,"10 Olvera St, Los Angeles, CA 90012-2921",6,9
Little Tokyo,Grand Park,"227 N Spring St, Los Angeles, CA 90012-3201",6,9
Little Tokyo,Aratani Theatre,"244 S San Pedro St, Los Angeles, CA 90012-3856",4,6
Little Tokyo,Cathedral of Our Lady of the Angels,"555 W Temple St, Los Angeles, CA 90012-2707",8.666666667,13
Little Tokyo,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",8,12
Little Tokyo,Chinese American Museum,"425 N Los Angeles St, Los Angeles, CA 90012-2939",4.666666667,7
Little Tokyo,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",10,15
Little Tokyo,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",10,15
Little Tokyo,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",10,15
Pixar-Pal-A-Round,Japanese American National Museum,"369 E 1st St Little Tokyo, Los Angeles, CA 90012-3901",2,3
Pixar-Pal-A-Round,East West Players,"120 Judge John Aiso St, Los Angeles, CA 90012-3852",2,3
Pixar-Pal-A-Round,Fugetsu-Do,"315 E 1st St, Los Angeles, CA 90012-3901",2,3
Pixar-Pal-A-Round,Go For Broke NEC,"355 E 1st St #200, Los Angeles, CA 90012-3901",2,3
Pixar-Pal-A-Round,Molecule Man Sculpture,"E Temple Street Ca 90012, Los Angeles, CA",2,3
Pixar-Pal-A-Round,Koyasan Buddhist Temple,"342 E 1st St In Little Tokyo, Los Angeles, CA 90012-3984",2.666666667,4
Pixar-Pal-A-Round,Nirvana Sports Bar & Grill,"314 E 1st St, Los Angeles, CA 90012-3902",2.666666667,4
Pixar-Pal-A-Round,LA Cycle Tours,"Los Angeles, CA",4,6
Pixar-Pal-A-Round,Tokyo Beat,"319 E 2nd St Ste 205, Los Angeles, CA 90012-4250",2.666666667,4
Pixar-Pal-A-Round,Izakaya & BAR Fu-ga,"111 S San Pedro St, Los Angeles, CA 90012-3806",3.333333333,5
Pixar-Pal-A-Round,City Hall,"200 N. Spring St. between First and Temple, Los Angeles, CA 90012-4801",5.333333333,8
Pixar-Pal-A-Round,Union Station,"800 N Alameda St Downtown, Los Angeles, CA 90012-2177",5.333333333,8
Pixar-Pal-A-Round,Parker Center,"150 N Los Angeles St, Los Angeles, CA 90012-3302",2.666666667,4
Pixar-Pal-A-Round,Angel City Brewery,"216 S Alameda St, Los Angeles, CA 90012-4201",4.666666667,7
Pixar-Pal-A-Round,El Pueblo de Los Angeles,"Macy, Alameda, Spring and Arcadia streets, Los Angeles, CA 90012-2932",5.333333333,8
Pixar-Pal-A-Round,Blue Whale,"123 Astronaut E S Onizuka St Ste 301, Los Angeles, CA 90012-3833",3.333333333,5
Pixar-Pal-A-Round,"The Latino Museum of History, Art and Culture","201 N Los Angeles St, Los Angeles, CA 90012-3307",3.333333333,5
Pixar-Pal-A-Round,Triforium Sculpture,"Fletcher Bowron Square Ca 90012, Los Angeles, CA",3.333333333,5
Pixar-Pal-A-Round,Wolf and Crane Bar,"366 E 2nd St, Los Angeles, CA 90012-4203",3.333333333,5
Pixar-Pal-A-Round,Boomtown Brewery,"700 Jackson St, Los Angeles, CA 90012-3443",4,6
Pixar-Pal-A-Round,Six Taste,"Los Angeles, CA",11.33333333,17
Pixar-Pal-A-Round,Avila Adobe,"10 Olvera St, Los Angeles, CA 90012-2921",6,9
Pixar-Pal-A-Round,Grand Park,"227 N Spring St, Los Angeles, CA 90012-3201",6,9
Pixar-Pal-A-Round,Aratani Theatre,"244 S San Pedro St, Los Angeles, CA 90012-3856",4,6
Pixar-Pal-A-Round,Cathedral of Our Lady of the Angels,"555 W Temple St, Los Angeles, CA 90012-2707",8.666666667,13
Pixar-Pal-A-Round,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",8,12
Pixar-Pal-A-Round,Chinese American Museum,"425 N Los Angeles St, Los Angeles, CA 90012-2939",4.666666667,7
Pixar-Pal-A-Round,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",10,15
Pixar-Pal-A-Round,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",10,15
Pixar-Pal-A-Round,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",10,15
Sleeping Beauty Castle Walkthrough,Japanese American National Museum,"369 E 1st St Little Tokyo, Los Angeles, CA 90012-3901",2,3
Sleeping Beauty Castle Walkthrough,East West Players,"120 Judge John Aiso St, Los Angeles, CA 90012-3852",2,3
Sleeping Beauty Castle Walkthrough,Fugetsu-Do,"315 E 1st St, Los Angeles, CA 90012-3901",2,3
Sleeping Beauty Castle Walkthrough,Go For Broke NEC,"355 E 1st St #200, Los Angeles, CA 90012-3901",2,3
Sleeping Beauty Castle Walkthrough,Molecule Man Sculpture,"E Temple Street Ca 90012, Los Angeles, CA",2,3
Sleeping Beauty Castle Walkthrough,Koyasan Buddhist Temple,"342 E 1st St In Little Tokyo, Los Angeles, CA 90012-3984",2.666666667,4
Sleeping Beauty Castle Walkthrough,Nirvana Sports Bar & Grill,"314 E 1st St, Los Angeles, CA 90012-3902",2.666666667,4
Sleeping Beauty Castle Walkthrough,LA Cycle Tours,"Los Angeles, CA",4,6
Sleeping Beauty Castle Walkthrough,Tokyo Beat,"319 E 2nd St Ste 205, Los Angeles, CA 90012-4250",2.666666667,4
Sleeping Beauty Castle Walkthrough,Izakaya & BAR Fu-ga,"111 S San Pedro St, Los Angeles, CA 90012-3806",3.333333333,5
Sleeping Beauty Castle Walkthrough,City Hall,"200 N. Spring St. between First and Temple, Los Angeles, CA 90012-4801",5.333333333,8
Sleeping Beauty Castle Walkthrough,Union Station,"800 N Alameda St Downtown, Los Angeles, CA 90012-2177",5.333333333,8
Sleeping Beauty Castle Walkthrough,Parker Center,"150 N Los Angeles St, Los Angeles, CA 90012-3302",2.666666667,4
Sleeping Beauty Castle Walkthrough,Angel City Brewery,"216 S Alameda St, Los Angeles, CA 90012-4201",4.666666667,7
Sleeping Beauty Castle Walkthrough,El Pueblo de Los Angeles,"Macy, Alameda, Spring and Arcadia streets, Los Angeles, CA 90012-2932",5.333333333,8
Sleeping Beauty Castle Walkthrough,Blue Whale,"123 Astronaut E S Onizuka St Ste 301, Los Angeles, CA 90012-3833",3.333333333,5
Sleeping Beauty Castle Walkthrough,"The Latino Museum of History, Art and Culture","201 N Los Angeles St, Los Angeles, CA 90012-3307",3.333333333,5
Sleeping Beauty Castle Walkthrough,Triforium Sculpture,"Fletcher Bowron Square Ca 90012, Los Angeles, CA",3.333333333,5
Sleeping Beauty Castle Walkthrough,Wolf and Crane Bar,"366 E 2nd St, Los Angeles, CA 90012-4203",3.333333333,5
Sleeping Beauty Castle Walkthrough,Boomtown Brewery,"700 Jackson St, Los Angeles, CA 90012-3443",4,6
Sleeping Beauty Castle Walkthrough,Six Taste,"Los Angeles, CA",11.33333333,17
Sleeping Beauty Castle Walkthrough,Avila Adobe,"10 Olvera St, Los Angeles, CA 90012-2921",6,9
Sleeping Beauty Castle Walkthrough,Grand Park,"227 N Spring St, Los Angeles, CA 90012-3201",6,9
Sleeping Beauty Castle Walkthrough,Aratani Theatre,"244 S San Pedro St, Los Angeles, CA 90012-3856",4,6
Sleeping Beauty Castle Walkthrough,Cathedral of Our Lady of the Angels,"555 W Temple St, Los Angeles, CA 90012-2707",8.666666667,13
Sleeping Beauty Castle Walkthrough,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",8,12
Sleeping Beauty Castle Walkthrough,Chinese American Museum,"425 N Los Angeles St, Los Angeles, CA 90012-2939",4.666666667,7
Sleeping Beauty Castle Walkthrough,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",10,15
Sleeping Beauty Castle Walkthrough,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",10,15
Sleeping Beauty Castle Walkthrough,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",10,15
Animation Academy,Japanese American National Museum,"369 E 1st St Little Tokyo, Los Angeles, CA 90012-3901",2,3
Animation Academy,East West Players,"120 Judge John Aiso St, Los Angeles, CA 90012-3852",2,3
Animation Academy,Fugetsu-Do,"315 E 1st St, Los Angeles, CA 90012-3901",2,3
Animation Academy,Go For Broke NEC,"355 E 1st St #200, Los Angeles, CA 90012-3901",2,3
Animation Academy,Molecule Man Sculpture,"E Temple Street Ca 90012, Los Angeles, CA",2,3
Animation Academy,Koyasan Buddhist Temple,"342 E 1st St In Little Tokyo, Los Angeles, CA 90012-3984",2.666666667,4
Animation Academy,Nirvana Sports Bar & Grill,"314 E 1st St, Los Angeles, CA 90012-3902",2.666666667,4
Animation Academy,LA Cycle Tours,"Los Angeles, CA",4,6
Animation Academy,Tokyo Beat,"319 E 2nd St Ste 205, Los Angeles, CA 90012-4250",2.666666667,4
Animation Academy,Izakaya & BAR Fu-ga,"111 S San Pedro St, Los Angeles, CA 90012-3806",3.333333333,5
Animation Academy,City Hall,"200 N. Spring St. between First and Temple, Los Angeles, CA 90012-4801",5.333333333,8
Animation Academy,Union Station,"800 N Alameda St Downtown, Los Angeles, CA 90012-2177",5.333333333,8
Animation Academy,Parker Center,"150 N Los Angeles St, Los Angeles, CA 90012-3302",2.666666667,4
Animation Academy,Angel City Brewery,"216 S Alameda St, Los Angeles, CA 90012-4201",4.666666667,7
Animation Academy,El Pueblo de Los Angeles,"Macy, Alameda, Spring and Arcadia streets, Los Angeles, CA 90012-2932",5.333333333,8
Animation Academy,Blue Whale,"123 Astronaut E S Onizuka St Ste 301, Los Angeles, CA 90012-3833",3.333333333,5
Animation Academy,"The Latino Museum of History, Art and Culture","201 N Los Angeles St, Los Angeles, CA 90012-3307",3.333333333,5
Animation Academy,Triforium Sculpture,"Fletcher Bowron Square Ca 90012, Los Angeles, CA",3.333333333,5
Animation Academy,Wolf and Crane Bar,"366 E 2nd St, Los Angeles, CA 90012-4203",3.333333333,5
Animation Academy,Boomtown Brewery,"700 Jackson St, Los Angeles, CA 90012-3443",4,6
Animation Academy,Six Taste,"Los Angeles, CA",11.33333333,17
Animation Academy,Avila Adobe,"10 Olvera St, Los Angeles, CA 90012-2921",6,9
Animation Academy,Grand Park,"227 N Spring St, Los Angeles, CA 90012-3201",6,9
Animation Academy,Aratani Theatre,"244 S San Pedro St, Los Angeles, CA 90012-3856",4,6
Animation Academy,Cathedral of Our Lady of the Angels,"555 W Temple St, Los Angeles, CA 90012-2707",8.666666667,13
Animation Academy,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",8,12
Animation Academy,Chinese American Museum,"425 N Los Angeles St, Los Angeles, CA 90012-2939",4.666666667,7
Animation Academy,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",10,15
Animation Academy,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",10,15
Animation Academy,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",10,15
Peter Pan's Flight,Japanese American National Museum,"369 E 1st St Little Tokyo, Los Angeles, CA 90012-3901",2,3
Peter Pan's Flight,East West Players,"120 Judge John Aiso St, Los Angeles, CA 90012-3852",2,3
Peter Pan's Flight,Fugetsu-Do,"315 E 1st St, Los Angeles, CA 90012-3901",2,3
Peter Pan's Flight,Go For Broke NEC,"355 E 1st St #200, Los Angeles, CA 90012-3901",2,3
Peter Pan's Flight,Molecule Man Sculpture,"E Temple Street Ca 90012, Los Angeles, CA",2,3
Peter Pan's Flight,Koyasan Buddhist Temple,"342 E 1st St In Little Tokyo, Los Angeles, CA 90012-3984",2.666666667,4
Peter Pan's Flight,Nirvana Sports Bar & Grill,"314 E 1st St, Los Angeles, CA 90012-3902",2.666666667,4
Peter Pan's Flight,LA Cycle Tours,"Los Angeles, CA",4,6
Peter Pan's Flight,Tokyo Beat,"319 E 2nd St Ste 205, Los Angeles, CA 90012-4250",2.666666667,4
Peter Pan's Flight,Izakaya & BAR Fu-ga,"111 S San Pedro St, Los Angeles, CA 90012-3806",3.333333333,5
Peter Pan's Flight,City Hall,"200 N. Spring St. between First and Temple, Los Angeles, CA 90012-4801",5.333333333,8
Peter Pan's Flight,Union Station,"800 N Alameda St Downtown, Los Angeles, CA 90012-2177",5.333333333,8
Peter Pan's Flight,Parker Center,"150 N Los Angeles St, Los Angeles, CA 90012-3302",2.666666667,4
Peter Pan's Flight,Angel City Brewery,"216 S Alameda St, Los Angeles, CA 90012-4201",4.666666667,7
Peter Pan's Flight,El Pueblo de Los Angeles,"Macy, Alameda, Spring and Arcadia streets, Los Angeles, CA 90012-2932",5.333333333,8
Peter Pan's Flight,Blue Whale,"123 Astronaut E S Onizuka St Ste 301, Los Angeles, CA 90012-3833",3.333333333,5
Peter Pan's Flight,"The Latino Museum of History, Art and Culture","201 N Los Angeles St, Los Angeles, CA 90012-3307",3.333333333,5
Peter Pan's Flight,Triforium Sculpture,"Fletcher Bowron Square Ca 90012, Los Angeles, CA",3.333333333,5
Peter Pan's Flight,Wolf and Crane Bar,"366 E 2nd St, Los Angeles, CA 90012-4203",3.333333333,5
Peter Pan's Flight,Boomtown Brewery,"700 Jackson St, Los Angeles, CA 90012-3443",4,6
Peter Pan's Flight,Six Taste,"Los Angeles, CA",11.33333333,17
Peter Pan's Flight,Avila Adobe,"10 Olvera St, Los Angeles, CA 90012-2921",6,9
Peter Pan's Flight,Grand Park,"227 N Spring St, Los Angeles, CA 90012-3201",6,9
Peter Pan's Flight,Aratani Theatre,"244 S San Pedro St, Los Angeles, CA 90012-3856",4,6
Peter Pan's Flight,Cathedral of Our Lady of the Angels,"555 W Temple St, Los Angeles, CA 90012-2707",8.666666667,13
Peter Pan's Flight,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",8,12
Peter Pan's Flight,Chinese American Museum,"425 N Los Angeles St, Los Angeles, CA 90012-2939",4.666666667,7
Peter Pan's Flight,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",10,15
Peter Pan's Flight,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",10,15
Peter Pan's Flight,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",10,15
Finding Nemo Submarine Voyage,Japanese American National Museum,"369 E 1st St Little Tokyo, Los Angeles, CA 90012-3901",2,3
Finding Nemo Submarine Voyage,East West Players,"120 Judge John Aiso St, Los Angeles, CA 90012-3852",2,3
Finding Nemo Submarine Voyage,Fugetsu-Do,"315 E 1st St, Los Angeles, CA 90012-3901",2,3
Finding Nemo Submarine Voyage,Go For Broke NEC,"355 E 1st St #200, Los Angeles, CA 90012-3901",2,3
Finding Nemo Submarine Voyage,Molecule Man Sculpture,"E Temple Street Ca 90012, Los Angeles, CA",2,3
Finding Nemo Submarine Voyage,Koyasan Buddhist Temple,"342 E 1st St In Little Tokyo, Los Angeles, CA 90012-3984",2.666666667,4
Finding Nemo Submarine Voyage,Nirvana Sports Bar & Grill,"314 E 1st St, Los Angeles, CA 90012-3902",2.666666667,4
Finding Nemo Submarine Voyage,LA Cycle Tours,"Los Angeles, CA",4,6
Finding Nemo Submarine Voyage,Tokyo Beat,"319 E 2nd St Ste 205, Los Angeles, CA 90012-4250",2.666666667,4
Finding Nemo Submarine Voyage,Izakaya & BAR Fu-ga,"111 S San Pedro St, Los Angeles, CA 90012-3806",3.333333333,5
Finding Nemo Submarine Voyage,City Hall,"200 N. Spring St. between First and Temple, Los Angeles, CA 90012-4801",5.333333333,8
Finding Nemo Submarine Voyage,Union Station,"800 N Alameda St Downtown, Los Angeles, CA 90012-2177",5.333333333,8
